,ResultId,RaceId,Year,GP,CircuitId,DriverId,ConstructorId,Constructor Name,Driver Name,Circuit,Final position,DNF,Fastest Lap Rank,Grid position,Average pace,Q1,Q2,Q3,Qualifying position,Victories,Drivers points,Constructors points,Constructors victories,Start from Pitlane,Total gained/lost positions,Index DNF/Driver,Index DNF/Constructor,Average Lost laps,Circuit Speed,Result_Race-1,Result_Race-2,Result_Race-3,Result_Race-4,Result_Race-5
1077,25593.0,1083,2022,10,9,854,210,Haas F1 Team,Schumacher,silverstone,8.0,0.0,7,19.0,159409.73076923078,1:42.708,\N,\N,19.0,0,0.0,1.6666666666666667,0,0,-18.0,0.5454545454545454,0.8181818181818181,0.4444444444444444,225.0,19.0,14.0,19.0,14.0,15.0
952,25594.0,1083,2022,10,9,20,117,Aston Martin,Vettel,silverstone,9.0,0.0,10,18.0,159474.36538461538,1:42.666,\N,\N,18.0,0,1.4444444444444444,1.7777777777777777,0,0,18.0,0.6000000000000001,0.5454545454545454,0.1111111111111111,225.0,12.0,6.0,10.0,11.0,17.0
1076,25595.0,1083,2022,10,9,825,210,Haas F1 Team,Magnussen,silverstone,10.0,0.0,12,17.0,159517.32692307694,1:42.159,\N,\N,17.0,0,1.6666666666666667,1.6666666666666667,0,0,-25.0,1.0909090909090908,0.8181818181818181,0.3333333333333333,225.0,17.0,17.0,20.0,17.0,16.0
953,25596.0,1083,2022,10,9,840,117,Aston Martin,Stroll,silverstone,11.0,0.0,9,20.0,159547.26923076922,1:43.430,\N,\N,20.0,0,0.3333333333333333,1.7777777777777777,0,0,46.0,0.5454545454545454,0.5454545454545454,0.3333333333333333,225.0,10.0,16.0,14.0,15.0,10.0
1037,25597.0,1083,2022,10,9,849,3,Williams,Latifi,silverstone,12.0,0.0,13,10.0,159669.65384615384,1:41.998,1:43.273,2:03.095,10.0,0,0.0,0.3333333333333333,0,0,26.0,1.0909090909090908,1.0909090909090908,0.6666666666666666,225.0,16.0,15.0,15.0,16.0,14.0
1024,25598.0,1083,2022,10,9,817,1,McLaren,Ricciardo,silverstone,13.0,0.0,11,14.0,159675.53846153847,1:41.933,1:44.355,\N,14.0,0,1.6666666666666667,7.222222222222222,0,0,-9.0,0.8181818181818181,0.6818181818181818,0.2222222222222222,225.0,11.0,8.0,13.0,12.0,13.0
1035,25599.0,1083,2022,10,9,852,213,AlphaTauri,Tsunoda,silverstone,14.0,0.0,15,13.0,159831.17307692306,1:41.893,1:44.311,\N,13.0,0,1.2222222222222223,3.0,0,0,2.0,1.6363636363636362,1.2272727272727273,0.4444444444444444,225.0,18.0,13.0,17.0,10.0,12.0
1056,25600.0,1083,2022,10,9,839,214,Alpine F1 Team,Ocon,silverstone,15.0,1.0,14,15.0,182210.37837837837,1:41.730,1:45.190,\N,15.0,0,4.333333333333333,6.333333333333333,0,0,25.0,0.5454545454545454,0.9545454545454546,0.1111111111111111,225.0,6.0,10.0,12.0,7.0,8.0
1034,25601.0,1083,2022,10,9,842,213,AlphaTauri,Gasly,silverstone,16.0,1.0,16,11.0,219786.42307692306,1:41.680,1:43.702,\N,11.0,0,1.7777777777777777,3.0,0,0,-4.0,0.8181818181818181,1.2272727272727273,0.2222222222222222,225.0,14.0,5.0,11.0,13.0,18.0
992,25602.0,1083,2022,10,9,822,51,Alfa Romeo,Bottas,silverstone,17.0,1.0,17,12.0,256319.25,1:41.396,1:44.232,\N,12.0,0,5.111111111111111,5.666666666666667,0,0,9.0,1.3636363636363635,1.3636363636363635,0.1111111111111111,225.0,7.0,11.0,9.0,6.0,7.0
991,25603.0,1083,2022,10,9,847,131,Mercedes,Russell,silverstone,18.0,1.0,0,8.0,,1:40.028,1:41.725,1:42.161,8.0,0,12.333333333333334,20.88888888888889,0,0,31.0,0.2727272727272727,0.2727272727272727,0.0,225.0,4.0,3.0,5.0,3.0,5.0
993,25604.0,1083,2022,10,9,855,51,Alfa Romeo,Zhou,silverstone,19.0,1.0,0,9.0,,1:40.791,1:42.640,1:42.719,9.0,0,0.5555555555555556,5.666666666666667,0,0,10.0,1.3636363636363635,1.3636363636363635,0.2222222222222222,225.0,8.0,18.0,16.0,19.0,20.0
1036,25605.0,1083,2022,10,9,848,3,Williams,Albon,silverstone,20.0,1.0,0,16.0,,1:42.078,\N,\N,16.0,0,0.3333333333333333,0.3333333333333333,0,0,31.0,1.1428571428571428,1.0909090909090908,0.4444444444444444,225.0,13.0,12.0,18.0,18.0,9.0
810,25606.0,1084,2022,11,70,844,6,Ferrari,Leclerc,red_bull_ring,1.0,0.0,2,2.0,71328.33802816902,1:05.419,1:05.287,1:05.013,2.0,3,14.5,27.8,4,0,-32.0,0.40909090909090906,0.6136363636363636,0.0,225.0,4.0,5.0,19.0,4.0,20.0
866,25607.0,1084,2022,11,70,830,9,Red Bull,Verstappen,red_bull_ring,2.0,0.0,1,1.0,71349.91549295775,1:05.852,1:05.374,1:04.984,1.0,6,18.9,34.0,7,0,-29.0,0.13636363636363635,0.20454545454545453,0.0,225.0,7.0,1.0,1.0,3.0,1.0
838,25608.0,1084,2022,11,70,1,131,Mercedes,Hamilton,red_bull_ring,3.0,0.0,5,8.0,71908.85915492958,1:06.079,1:05.475,1:13.151,9.0,0,9.4,21.0,0,0,16.0,0.13636363636363635,0.13636363636363635,0.1,225.0,3.0,3.0,4.0,8.0,5.0
839,25609.0,1084,2022,11,70,847,131,Mercedes,Russell,red_bull_ring,4.0,0.0,6,4.0,72158.92957746479,1:06.235,1:05.697,1:05.431,4.0,0,11.6,21.0,0,0,21.0,0.13636363636363635,0.13636363636363635,0.0,225.0,18.0,4.0,3.0,5.0,3.0
914,25610.0,1084,2022,11,70,839,214,Alpine F1 Team,Ocon,red_bull_ring,5.0,0.0,10,6.0,72292.22535211267,1:06.468,1:05.993,1:05.726,5.0,0,4.2,7.0,0,0,25.0,0.2727272727272727,0.4772727272727273,0.1,225.0,15.0,6.0,10.0,12.0,7.0
935,25611.0,1084,2022,11,70,854,210,Haas F1 Team,Schumacher,red_bull_ring,6.0,0.0,11,9.0,72423.02857142857,1:06.405,1:06.151,1:06.011,7.0,0,0.4,2.2,0,0,-7.0,0.2727272727272727,0.40909090909090906,0.4,225.0,8.0,19.0,14.0,19.0,14.0
879,25612.0,1084,2022,11,70,846,1,McLaren,Norris,red_bull_ring,7.0,0.0,8,10.0,72464.55714285714,1:06.330,1:25.847,\N,15.0,0,5.8,7.3,0,0,-5.0,0.2727272727272727,0.3409090909090909,0.0,225.0,6.0,15.0,9.0,6.0,8.0
934,25613.0,1084,2022,11,70,825,210,Haas F1 Team,Magnussen,red_bull_ring,8.0,0.0,14,7.0,72513.25714285714,1:06.366,1:05.894,1:05.879,6.0,0,1.8,2.2,0,0,-18.0,0.5454545454545454,0.40909090909090906,0.3,225.0,10.0,17.0,17.0,20.0,17.0
878,25614.0,1084,2022,11,70,817,1,McLaren,Ricciardo,red_bull_ring,9.0,0.0,13,11.0,72580.8,1:06.613,\N,\N,16.0,0,1.5,7.3,0,0,-8.0,0.40909090909090906,0.3409090909090909,0.2,225.0,13.0,11.0,8.0,13.0,12.0
915,25615.0,1084,2022,11,70,4,214,Alpine F1 Team,Alonso,red_bull_ring,10.0,0.0,3,19.0,72610.52857142857,1:06.016,1:06.082,1:06.103,8.0,0,2.8,7.0,0,0,-18.0,0.6818181818181818,0.4772727272727273,0.2,225.0,5.0,9.0,7.0,7.0,9.0
840,25616.0,1084,2022,11,70,822,51,Alfa Romeo,Bottas,red_bull_ring,11.0,0.0,7,21.0,72632.67142857143,1:06.442,1:06.319,\N,12.0,0,4.6,5.1,0,1,4.0,0.6818181818181818,0.6818181818181818,0.1,225.0,17.0,7.0,11.0,9.0,6.0
892,25617.0,1084,2022,11,70,848,3,Williams,Albon,red_bull_ring,12.0,0.0,12,15.0,72698.41428571429,1:06.516,1:06.230,\N,11.0,0,0.3,0.3,0,0,27.0,0.5714285714285714,0.5454545454545454,0.4,225.0,20.0,13.0,12.0,18.0,18.0
795,25618.0,1084,2022,11,70,840,117,Aston Martin,Stroll,red_bull_ring,13.0,0.0,17,12.0,72768.41428571429,1:06.847,\N,\N,17.0,0,0.3,1.8,0,0,55.0,0.2727272727272727,0.2727272727272727,0.3,225.0,11.0,10.0,16.0,14.0,15.0
841,25619.0,1084,2022,11,70,855,51,Alfa Romeo,Zhou,red_bull_ring,14.0,0.0,9,13.0,72793.0142857143,1:06.901,\N,\N,18.0,0,0.5,5.1,0,0,0.0,0.6818181818181818,0.6818181818181818,0.2,225.0,19.0,8.0,18.0,16.0,19.0
890,25620.0,1084,2022,11,70,842,213,AlphaTauri,Gasly,red_bull_ring,15.0,0.0,18,14.0,72824.54285714286,1:06.589,1:06.160,\N,10.0,0,1.6,2.7,0,0,-9.0,0.40909090909090906,0.6136363636363636,0.2,225.0,16.0,14.0,5.0,11.0,13.0
891,25621.0,1084,2022,11,70,852,213,AlphaTauri,Tsunoda,red_bull_ring,16.0,0.0,16,16.0,72920.74285714286,1:06.463,1:06.851,\N,14.0,0,1.1,2.7,0,0,1.0,0.8181818181818181,0.6136363636363636,0.4,225.0,14.0,18.0,13.0,17.0,10.0
794,25622.0,1084,2022,11,70,20,117,Aston Martin,Vettel,red_bull_ring,17.0,0.0,15,18.0,72873.4857142857,1:07.083,\N,\N,20.0,0,1.5,1.8,0,0,27.0,0.30000000000000004,0.2727272727272727,0.1,225.0,9.0,12.0,6.0,10.0,11.0
811,25623.0,1084,2022,11,70,832,6,Ferrari,Sainz,red_bull_ring,18.0,1.0,4,3.0,71160.46428571429,1:05.660,1:05.576,1:05.066,3.0,1,13.3,27.8,4,0,-43.0,0.8181818181818181,0.6136363636363636,0.0,225.0,1.0,2.0,20.0,2.0,4.0
893,25624.0,1084,2022,11,70,849,3,Williams,Latifi,red_bull_ring,19.0,1.0,19,17.0,73472.95833333333,1:07.003,\N,\N,19.0,0,0.0,0.3,0,0,24.0,0.5454545454545454,0.5454545454545454,0.6,225.0,12.0,16.0,15.0,15.0,16.0
867,25625.0,1084,2022,11,70,815,9,Red Bull,Pérez,red_bull_ring,20.0,1.0,20,5.0,75696.5,1:06.143,1:06.458,\N,13.0,1,15.1,34.0,7,0,-15.0,0.2727272727272727,0.20454545454545453,0.0,225.0,2.0,20.0,2.0,1.0,2.0
2082,25626.0,1085,2022,12,34,830,9,Red Bull,Verstappen,ricard,1.0,0.0,2,2.0,101926.64150943396,1:31.891,1:31.990,1:31.176,2.0,7,18.90909090909091,32.63636363636363,8,0,-30.0,0.18181818181818182,0.2727272727272727,0.0,219.0,2.0,7.0,1.0,1.0,3.0
2068,25627.0,1085,2022,12,34,1,131,Mercedes,Hamilton,ricard,2.0,0.0,4,4.0,102126.39622641509,1:33.041,1:32.274,1:31.765,4.0,0,9.909090909090908,21.545454545454547,0,0,21.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,219.0,3.0,3.0,3.0,4.0,8.0
2069,25628.0,1085,2022,12,34,847,131,Mercedes,Russell,ricard,3.0,0.0,3,6.0,102237.8679245283,1:33.109,1:32.633,1:32.131,6.0,0,11.636363636363637,21.545454545454547,0,0,21.0,0.18181818181818182,0.18181818181818182,0.0,219.0,4.0,18.0,4.0,3.0,5.0
2083,25629.0,1085,2022,12,34,815,9,Red Bull,Pérez,ricard,4.0,0.0,5,3.0,102253.24528301887,1:32.354,1:32.120,1:31.335,3.0,1,13.727272727272727,32.63636363636363,8,0,-30.0,0.36363636363636365,0.2727272727272727,0.0,219.0,20.0,2.0,20.0,2.0,1.0
2055,25630.0,1085,2022,12,34,832,6,Ferrari,Sainz,ricard,5.0,0.0,1,19.0,102471.39622641509,1:32.297,1:31.081,\N,9.0,1,12.090909090909092,27.545454545454547,4,0,-58.0,1.0909090909090908,0.8181818181818182,0.0,219.0,18.0,1.0,2.0,20.0,2.0
2109,25631.0,1085,2022,12,34,4,214,Alpine F1 Team,Alonso,ricard,6.0,0.0,8,7.0,102735.67924528301,1:32.819,1:32.631,1:32.552,7.0,0,2.6363636363636362,7.363636363636363,0,0,-9.0,0.9090909090909091,0.6363636363636364,0.2727272727272727,219.0,10.0,5.0,9.0,7.0,7.0
2089,25632.0,1085,2022,12,34,846,1,McLaren,Norris,ricard,7.0,0.0,11,5.0,102908.2641509434,1:32.672,1:32.777,1:32.032,5.0,0,5.818181818181818,7.363636363636363,0,0,-2.0,0.36363636363636365,0.45454545454545453,0.09090909090909091,219.0,7.0,6.0,15.0,9.0,6.0
2108,25633.0,1085,2022,12,34,839,214,Alpine F1 Team,Ocon,ricard,8.0,0.0,9,10.0,103001.3396226415,1:33.346,1:33.048,\N,12.0,0,4.7272727272727275,7.363636363636363,0,0,26.0,0.36363636363636365,0.6363636363636364,0.09090909090909091,219.0,5.0,15.0,6.0,10.0,12.0
2088,25634.0,1085,2022,12,34,817,1,McLaren,Ricciardo,ricard,9.0,0.0,14,9.0,103065.7358490566,1:33.404,1:32.922,\N,11.0,0,1.5454545454545454,7.363636363636363,0,0,-6.0,0.5454545454545454,0.45454545454545453,0.2727272727272727,219.0,9.0,13.0,11.0,8.0,13.0
2047,25635.0,1085,2022,12,34,840,117,Aston Martin,Stroll,ricard,10.0,0.0,15,15.0,103106.81132075471,1:33.439,\N,\N,17.0,0,0.2727272727272727,1.6363636363636365,0,0,54.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,219.0,13.0,11.0,10.0,16.0,14.0
2046,25636.0,1085,2022,12,34,20,117,Aston Martin,Vettel,ricard,11.0,0.0,12,12.0,103143.50943396226,1:33.285,1:33.276,\N,14.0,0,1.3636363636363635,1.6363636363636365,0,0,28.0,0.4,0.36363636363636365,0.18181818181818182,219.0,17.0,9.0,12.0,6.0,10.0
2094,25637.0,1085,2022,12,34,842,213,AlphaTauri,Gasly,ricard,12.0,0.0,10,14.0,103161.50943396226,1:33.439,\N,\N,16.0,0,1.4545454545454546,2.4545454545454546,0,0,-10.0,0.5454545454545454,0.8181818181818182,0.2727272727272727,219.0,15.0,16.0,14.0,5.0,11.0
2096,25638.0,1085,2022,12,34,848,3,Williams,Albon,ricard,13.0,0.0,16,13.0,103220.32075471699,1:33.423,1:33.307,\N,15.0,0,0.2727272727272727,0.2727272727272727,0,0,30.0,0.7619047619047619,0.7272727272727273,0.45454545454545453,219.0,12.0,20.0,13.0,12.0,18.0
2070,25639.0,1085,2022,12,34,822,51,Alfa Romeo,Bottas,ricard,14.0,0.0,6,11.0,103373.16981132075,1:33.034,1:33.052,\N,13.0,0,4.181818181818182,4.636363636363637,0,0,14.0,0.9090909090909091,0.9090909090909091,0.18181818181818182,219.0,11.0,17.0,7.0,11.0,9.0
2117,25640.0,1085,2022,12,34,854,210,Haas F1 Team,Schumacher,ricard,15.0,0.0,13,17.0,103443.50943396226,1:33.701,\N,\N,19.0,0,1.0909090909090908,3.090909090909091,0,0,-4.0,0.36363636363636365,0.5454545454545454,0.45454545454545453,219.0,6.0,8.0,19.0,14.0,19.0
2071,25641.0,1085,2022,12,34,855,51,Alfa Romeo,Zhou,ricard,16.0,0.0,18,16.0,104490.74468085106,1:33.674,\N,\N,18.0,0,0.45454545454545453,4.636363636363637,0,0,-1.0,0.9090909090909091,0.9090909090909091,0.2727272727272727,219.0,14.0,19.0,8.0,18.0,16.0
2097,25642.0,1085,2022,12,34,849,3,Williams,Latifi,ricard,17.0,1.0,19,18.0,104884.45,1:33.794,\N,\N,20.0,0,0.0,0.2727272727272727,0,0,22.0,0.7272727272727273,0.7272727272727273,0.5454545454545454,219.0,19.0,12.0,16.0,15.0,15.0
2116,25643.0,1085,2022,12,34,825,210,Haas F1 Team,Magnussen,ricard,18.0,1.0,17,20.0,103978.86486486487,1:32.756,1:32.649,\N,10.0,0,2.0,3.090909090909091,0,0,-19.0,0.7272727272727273,0.5454545454545454,0.36363636363636365,219.0,8.0,10.0,17.0,17.0,20.0
2054,25644.0,1085,2022,12,34,844,6,Ferrari,Leclerc,ricard,19.0,1.0,7,1.0,99114.23529411765,1:31.727,1:31.216,1:30.872,1.0,3,15.454545454545455,27.545454545454547,4,0,-31.0,0.5454545454545454,0.8181818181818182,0.0,219.0,1.0,4.0,5.0,19.0,4.0
2095,25645.0,1085,2022,12,34,852,213,AlphaTauri,Tsunoda,ricard,20.0,1.0,20,8.0,104395.70588235294,1:33.394,1:32.836,1:32.780,8.0,0,1.0,2.4545454545454546,0,0,1.0,1.0909090909090908,0.8181818181818182,0.45454545454545453,219.0,16.0,14.0,18.0,13.0,17.0
1142,25646.0,1086,2022,13,11,830,9,Red Bull,Verstappen,hungaroring,1.0,0.0,6,10.0,85370.17142857143,1:18.509,1:17.703,1:18.823,10.0,8,19.416666666666668,33.0,9,0,-29.0,0.0,0.0,0.0,186.0,1.0,2.0,7.0,1.0,1.0
1122,25647.0,1086,2022,13,11,1,131,Mercedes,Hamilton,hungaroring,2.0,0.0,1,7.0,85482.08571428571,1:18.374,1:18.035,1:18.142,7.0,0,10.583333333333334,22.5,0,0,23.0,0.0,0.0,0.08333333333333333,186.0,2.0,3.0,3.0,3.0,4.0
1123,25648.0,1086,2022,13,11,847,131,Mercedes,Russell,hungaroring,3.0,0.0,9,1.0,85546.41428571429,1:18.407,1:18.154,1:17.377,1.0,0,11.916666666666666,22.5,0,0,24.0,0.0,0.0,0.0,186.0,3.0,4.0,18.0,4.0,3.0
1101,25649.0,1086,2022,13,11,832,6,Ferrari,Sainz,hungaroring,4.0,0.0,4,2.0,85578.44285714286,1:18.434,1:17.946,1:17.421,2.0,1,12.0,26.166666666666668,4,0,-44.0,0.0,0.0,0.0,186.0,5.0,18.0,1.0,2.0,20.0
1143,25650.0,1086,2022,13,11,815,9,Red Bull,Pérez,hungaroring,5.0,0.0,3,11.0,85594.28571428571,1:19.118,1:18.516,\N,11.0,1,13.583333333333334,33.0,9,0,-31.0,0.0,0.0,0.0,186.0,4.0,20.0,2.0,20.0,2.0
1100,25651.0,1086,2022,13,11,844,6,Ferrari,Leclerc,hungaroring,6.0,0.0,2,3.0,85599.41428571429,1:18.806,1:17.768,1:17.567,3.0,3,14.166666666666666,26.166666666666668,4,0,-49.0,0.0,0.0,0.0,186.0,19.0,1.0,4.0,5.0,19.0
1151,25652.0,1086,2022,13,11,846,1,McLaren,Norris,hungaroring,7.0,0.0,11,4.0,86488.74285714286,1:18.653,1:18.121,1:17.769,4.0,0,5.833333333333333,7.416666666666667,0,0,-4.0,0.0,0.0,0.08333333333333333,186.0,7.0,7.0,6.0,15.0,9.0
1179,25653.0,1086,2022,13,11,4,214,Alpine F1 Team,Alonso,hungaroring,8.0,0.0,18,6.0,86726.46376811594,1:18.716,1:17.904,1:18.078,6.0,0,3.0833333333333335,7.75,0,0,-8.0,0.0,0.0,0.25,186.0,6.0,10.0,5.0,9.0,7.0
1178,25654.0,1086,2022,13,11,839,214,Alpine F1 Team,Ocon,hungaroring,9.0,0.0,20,5.0,86768.11594202899,1:18.866,1:18.216,1:18.018,5.0,0,4.666666666666667,7.75,0,0,28.0,0.0,0.0,0.08333333333333333,186.0,8.0,5.0,15.0,6.0,10.0
1090,25655.0,1086,2022,13,11,20,117,Aston Martin,Vettel,hungaroring,10.0,0.0,10,18.0,86770.1884057971,1:19.273,\N,\N,18.0,0,1.25,1.5833333333333333,0,0,29.0,0.0,0.0,0.16666666666666666,186.0,11.0,17.0,9.0,12.0,6.0
1091,25656.0,1086,2022,13,11,840,117,Aston Martin,Stroll,hungaroring,11.0,0.0,7,14.0,86880.49275362318,1:19.205,1:19.137,\N,14.0,0,0.3333333333333333,1.5833333333333333,0,0,59.0,0.0,0.0,0.3333333333333333,186.0,10.0,13.0,11.0,10.0,16.0
1158,25657.0,1086,2022,13,11,842,213,AlphaTauri,Gasly,hungaroring,12.0,0.0,14,21.0,87068.14492753622,1:19.527,\N,\N,19.0,0,1.3333333333333333,2.25,0,1,-8.0,0.0,0.0,0.25,186.0,12.0,15.0,16.0,14.0,5.0
1125,25658.0,1086,2022,13,11,855,51,Alfa Romeo,Zhou,hungaroring,13.0,0.0,5,12.0,87146.76811594203,1:18.973,1:18.573,\N,12.0,0,0.4166666666666667,4.25,0,0,-1.0,0.0,0.0,0.75,186.0,16.0,14.0,19.0,8.0,18.0
1197,25659.0,1086,2022,13,11,854,210,Haas F1 Team,Schumacher,hungaroring,14.0,0.0,13,15.0,87150.92753623189,1:19.164,1:19.202,\N,15.0,0,1.0,2.8333333333333335,0,0,-2.0,0.0,0.0,0.4166666666666667,186.0,15.0,6.0,8.0,19.0,14.0
1150,25660.0,1086,2022,13,11,817,1,McLaren,Ricciardo,hungaroring,15.0,0.0,17,9.0,87135.49275362318,1:18.775,1:18.198,1:18.379,9.0,0,1.5833333333333333,7.416666666666667,0,0,-6.0,0.0,0.0,0.25,186.0,9.0,9.0,13.0,11.0,8.0
1196,25661.0,1086,2022,13,11,825,210,Haas F1 Team,Magnussen,hungaroring,16.0,0.0,15,13.0,87564.28985507246,1:18.993,1:18.825,\N,13.0,0,1.8333333333333333,2.8333333333333335,0,0,-17.0,0.0,0.0,0.3333333333333333,186.0,18.0,8.0,10.0,17.0,17.0
1160,25662.0,1086,2022,13,11,848,3,Williams,Albon,hungaroring,17.0,0.0,12,17.0,87576.60869565218,1:19.256,\N,\N,17.0,0,0.25,0.25,0,0,30.0,0.0,0.0,0.4166666666666667,186.0,13.0,12.0,20.0,13.0,12.0
1161,25663.0,1086,2022,13,11,849,3,Williams,Latifi,hungaroring,18.0,0.0,8,19.0,87752.30434782608,1:19.570,\N,\N,20.0,0,0.0,0.25,0,0,23.0,0.0,0.0,0.5,186.0,17.0,19.0,12.0,16.0,15.0
1159,25664.0,1086,2022,13,11,852,213,AlphaTauri,Tsunoda,hungaroring,19.0,0.0,16,16.0,88657.95588235294,1:19.240,\N,\N,16.0,0,0.9166666666666666,2.25,0,0,-11.0,0.0,0.0,0.4166666666666667,186.0,20.0,16.0,14.0,18.0,13.0
1124,25665.0,1086,2022,13,11,822,51,Alfa Romeo,Bottas,hungaroring,20.0,0.0,19,8.0,86480.7076923077,1:18.935,1:18.445,1:18.157,8.0,0,3.8333333333333335,4.25,0,0,11.0,0.0,0.0,0.16666666666666666,186.0,14.0,11.0,17.0,7.0,11.0
1262,25666.0,1087,2022,14,13,830,9,Red Bull,Verstappen,spa,1.0,0.0,1,14.0,117111.22727272728,1:44.581,1:44.723,1:43.665,1.0,9,19.846153846153847,33.15384615384615,10,0,-20.0,0.09090909090909091,0.13636363636363635,0.0,224.0,1.0,1.0,2.0,7.0,1.0
1263,25667.0,1087,2022,14,13,815,9,Red Bull,Pérez,spa,2.0,0.0,3,2.0,117516.70454545454,1:45.377,1:44.794,1:44.462,3.0,1,13.307692307692308,33.15384615384615,10,0,-25.0,0.18181818181818182,0.13636363636363635,0.0,224.0,5.0,4.0,20.0,2.0,20.0
1221,25668.0,1087,2022,14,13,832,6,Ferrari,Sainz,spa,3.0,0.0,7,1.0,117722.27272727272,1:45.050,1:45.418,1:44.297,2.0,1,12.0,25.692307692307693,4,0,-46.0,0.5454545454545454,0.4090909090909091,0.0,224.0,4.0,5.0,18.0,1.0,2.0
1243,25669.0,1087,2022,14,13,847,131,Mercedes,Russell,spa,4.0,0.0,4,5.0,117773.5,1:45.650,1:45.461,1:45.776,8.0,0,12.153846153846153,23.384615384615383,0,0,22.0,0.09090909090909091,0.09090909090909091,0.0,224.0,3.0,3.0,4.0,18.0,4.0
1299,25670.0,1087,2022,14,13,4,214,Alpine F1 Team,Alonso,spa,5.0,0.0,13,3.0,118776.13636363637,1:46.075,1:45.552,1:45.368,6.0,0,3.1538461538461537,7.615384615384615,0,0,-10.0,0.45454545454545453,0.3181818181818182,0.3076923076923077,224.0,8.0,6.0,10.0,5.0,9.0
1220,25671.0,1087,2022,14,13,844,6,Ferrari,Leclerc,spa,6.0,0.0,2,15.0,118700.68181818182,1:45.572,1:44.551,1:44.553,4.0,3,13.692307692307692,25.692307692307693,4,0,-52.0,0.2727272727272727,0.4090909090909091,0.0,224.0,6.0,19.0,1.0,4.0,5.0
1298,25672.0,1087,2022,14,13,839,214,Alpine F1 Team,Ocon,spa,7.0,0.0,6,16.0,118830.31818181818,1:46.039,1:45.475,1:45.180,5.0,0,4.461538461538462,7.615384615384615,0,0,24.0,0.18181818181818182,0.3181818181818182,0.15384615384615385,224.0,9.0,8.0,5.0,15.0,6.0
1210,25673.0,1087,2022,14,13,20,117,Aston Martin,Vettel,spa,8.0,0.0,11,10.0,118886.38636363637,1:46.344,\N,\N,16.0,0,1.2307692307692308,1.5384615384615385,0,0,37.0,0.2,0.18181818181818182,0.23076923076923078,224.0,10.0,11.0,17.0,9.0,12.0
1280,25674.0,1087,2022,14,13,842,213,AlphaTauri,Gasly,spa,9.0,0.0,15,21.0,119206.25,1:46.183,1:45.827,\N,12.0,0,1.2307692307692308,2.076923076923077,0,1,1.0,0.2727272727272727,0.4090909090909091,0.3076923076923077,224.0,12.0,12.0,15.0,16.0,14.0
1282,25675.0,1087,2022,14,13,848,3,Williams,Albon,spa,10.0,0.0,16,6.0,119427.13636363637,1:45.672,1:45.675,1:45.837,9.0,0,0.23076923076923078,0.23076923076923078,0,0,30.0,0.38095238095238093,0.36363636363636365,0.46153846153846156,224.0,17.0,13.0,12.0,20.0,13.0
1211,25676.0,1087,2022,14,13,840,117,Aston Martin,Stroll,spa,11.0,0.0,14,9.0,119453.90909090909,1:46.256,1:46.611,\N,14.0,0,0.3076923076923077,1.5384615384615385,0,0,62.0,0.18181818181818182,0.18181818181818182,0.38461538461538464,224.0,11.0,10.0,13.0,11.0,10.0
1271,25677.0,1087,2022,14,13,846,1,McLaren,Norris,spa,12.0,0.0,5,17.0,119491.65909090909,1:45.745,1:45.603,1:46.178,10.0,0,5.846153846153846,7.3076923076923075,0,0,-7.0,0.18181818181818182,0.22727272727272727,0.07692307692307693,224.0,7.0,7.0,7.0,6.0,15.0
1281,25678.0,1087,2022,14,13,852,213,AlphaTauri,Tsunoda,spa,13.0,0.0,10,21.0,119502.52272727272,1:46.692,\N,\N,19.0,0,0.8461538461538461,2.076923076923077,0,1,-14.0,0.5454545454545454,0.4090909090909091,0.5384615384615384,224.0,19.0,20.0,16.0,14.0,18.0
1245,25679.0,1087,2022,14,13,855,51,Alfa Romeo,Zhou,spa,14.0,0.0,9,18.0,119526.04545454546,1:46.178,1:46.085,\N,13.0,0,0.38461538461538464,3.923076923076923,0,0,-2.0,0.45454545454545453,0.45454545454545453,0.7692307692307693,224.0,13.0,16.0,14.0,19.0,8.0
1270,25680.0,1087,2022,14,13,817,1,McLaren,Ricciardo,spa,15.0,0.0,17,7.0,119546.75,1:46.212,1:45.767,\N,11.0,0,1.4615384615384615,7.3076923076923075,0,0,-12.0,0.2727272727272727,0.22727272727272727,0.3076923076923077,224.0,15.0,9.0,9.0,13.0,11.0
1316,25681.0,1087,2022,14,13,825,210,Haas F1 Team,Magnussen,spa,16.0,0.0,18,12.0,119844.93023255814,1:46.557,\N,\N,18.0,0,1.6923076923076923,2.6153846153846154,0,0,-20.0,0.36363636363636365,0.2727272727272727,0.38461538461538464,224.0,16.0,18.0,8.0,10.0,17.0
1317,25682.0,1087,2022,14,13,854,210,Haas F1 Team,Schumacher,spa,17.0,0.0,12,19.0,119910.51162790698,1:46.342,1:47.718,\N,15.0,0,0.9230769230769231,2.6153846153846154,0,0,-1.0,0.18181818181818182,0.2727272727272727,0.46153846153846156,224.0,14.0,15.0,6.0,8.0,19.0
1283,25683.0,1087,2022,14,13,849,3,Williams,Latifi,spa,18.0,0.0,8,11.0,120088.18604651163,1:46.401,\N,\N,17.0,0,0.0,0.23076923076923078,0,0,24.0,0.36363636363636365,0.36363636363636365,0.5384615384615384,224.0,18.0,17.0,19.0,12.0,16.0
